ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759740,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759741,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759742,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759743,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759744,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759745,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759746,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759747,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759748,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759749,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759750,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759751,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759752,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759753,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759754,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759755,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759756,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759757,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759758,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759759,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759760,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759761,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759762,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759763,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759764,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759765,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759766,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759767,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759768,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759769,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759770,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759771,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759772,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759773,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759774,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759775,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759776,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759777,F,...,...,...,...,041,042,043,044,048,...,...,...,...,...,...,...,301,...,...,...,...
14759778,F,...,...,...,...,041,042,043,044,048,...,...,...,...,...,...,...,301,...,...,...,...
14759779,F,...,...,...,...,041,042,043,044,048,...,...,...,...,...,...,...,301,...,...,...,...
14759780,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759781,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759782,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759783,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759784,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759785,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759786,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759787,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759788,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759789,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759790,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759791,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759792,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759793,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759794,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759795,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759796,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759797,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759798,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759799,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759800,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759801,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759802,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759803,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759804,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759805,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759806,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759807,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759808,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759809,F,...,...,...,...,...,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759810,F,...,...,...,...,...,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759811,F,...,...,...,...,...,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759812,F,...,...,...,...,...,042,043,044,048,...,...,...,...,...,...,...,301,...,...,...,...
14759813,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759814,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759815,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759816,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759817,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759818,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759819,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759820,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759821,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759822,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759823,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759824,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759825,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759826,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759827,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759828,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759829,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759830,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759831,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759832,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759833,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759834,F,...,030,...,...,...,...,...,...,048,054,055,...,...,...,...,...,301,...,...,...,...
14759835,F,...,...,...,...,...,042,043,044,048,...,...,...,065,...,...,...,301,...,...,...,...
14759836,F,...,...,...,...,041,042,043,...,048,...,...,...,...,...,083,...,301,...,...,...,...
14759837,F,027,...,...,037,...,...,...,...,...,...,...,064,...,066,...,...,301,...,...,...,...
14759838,F,027,...,...,037,...,...,...,...,...,...,...,064,...,066,...,...,301,...,...,...,...
14759839,F,027,...,...,037,...,...,...,...,...,...,...,064,...,066,...,...,301,...,...,...,...
14759840,F,027,...,...,037,...,...,...,...,...,...,...,064,...,066,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759841,F,...,...,...,...,041,042,043,...,...,...,...,064,...,...,...,...,301,...,...,...,...
14759842,F,...,...,...,...,...,042,043,044,...,...,...,...,...,...,...,...,301,802,...,...,...
14759843,F,...,...,...,037,...,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759844,F,...,...,...,...,...,042,043,044,...,...,...,064,...,...,...,...,301,...,...,...,...
14759845,F,...,...,...,037,...,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759846,F,...,...,...,037,...,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759847,F,...,...,...,...,041,042,043,...,...,...,...,064,...,...,...,...,301,...,...,...,...
14759848,F,...,...,...,...,041,042,043,...,...,...,...,...,...,...,...,...,301,802,...,...,...
14759849,F,...,...,...,...,...,042,043,044,...,...,...,...,...,...,...,...,301,802,...,...,...
14759850,F,...,...,...,...,041,042,043,...,...,...,...,...,...,...,...,...,301,802,...,...,...
14759851,F,...,...,...,...,...,042,043,044,...,...,...,...,...,...,...,...,301,802,...,...,...
14759852,F,...,...,...,...,041,042,043,...,...,...,...,...,...,...,...,...,301,802,...,...,...
14759853,F,...,...,...,...,...,...,...,...,...,054,055,064,...,066,...,...,301,...,...,...,...
14759854,F,...,...,...,...,...,...,...,...,...,054,055,064,...,066,...,...,301,...,...,...,...
14759855,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759856,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,812,...
14759857,F,...,...,...,...,...,...,...,...,...,054,055,064,...,066,...,...,301,...,...,...,...
14759858,F,...,030,...,...,...,...,...,...,...,054,055,...,...,...,...,...,301,...,...,812,...
14759859,F,...,030,...,...,...,...,...,...,...,054,055,...,...,...,...,...,301,802,...,...,...
14759860,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,812,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759861,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,812,...
14759862,F,...,030,...,...,...,...,...,...,...,054,055,...,...,...,...,...,301,802,...,...,...
14759863,F,...,...,...,...,...,...,...,...,...,054,055,064,...,066,...,...,301,...,...,...,...
14759864,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,812,...
14759865,F,...,030,...,...,...,...,...,...,...,054,055,...,...,...,...,...,301,...,...,812,...
14759866,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759867,F,...,030,...,...,...,...,...,...,...,054,055,...,...,...,...,...,301,802,...,...,...
14759868,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759869,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,812,...
14759870,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,812,...
14759871,F,...,030,...,...,...,...,...,...,...,054,055,...,...,...,...,...,301,802,...,...,...
14759872,F,...,030,...,...,...,...,...,...,...,054,055,...,...,...,...,...,301,802,...,...,...
14759873,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759874,F,...,030,...,...,...,...,...,...,...,054,055,...,...,...,...,...,301,802,...,...,...
14759875,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759876,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759877,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759878,F,...,030,...,...,...,...,...,...,...,054,055,...,...,...,...,...,301,802,...,...,...
14759879,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759880,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,812,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759881,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759882,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,812,...
14759883,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759884,F,...,030,...,...,...,...,...,...,...,054,055,...,...,...,...,...,301,...,...,812,...
14759885,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759886,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,812,...
14759887,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759888,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,812,...
14759889,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759890,F,...,030,...,...,...,...,...,...,...,054,055,...,...,...,...,...,301,...,...,812,...
14759891,F,...,...,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,802,...,...,...
14759892,F,027,...,...,037,...,...,...,...,...,...,...,064,...,066,...,...,301,...,...,...,...
14759893,F,...,030,...,...,...,...,...,...,048,054,055,...,065,...,...,...,301,...,...,...,...
14759894,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759895,F,...,...,...,...,041,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759896,F,...,...,...,...,041,042,043,...,...,...,...,...,065,...,...,...,301,...,...,...,...
14759897,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759898,F,...,...,...,...,041,042,043,044,...,...,...,...,...,...,...,...,301,...,...,...,...
14759900,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759901,F,...,...,...,...,041,042,043,...,...,...,...,...,065,...,...,...,301,...,...,...,...
ROLL-NO,CAT,027,030,034,037,041,042,043,044,048,054,055,064,065,066,083,241,301,802,806,812,834
14759902,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759903,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759904,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759905,I,...,...,...,...,...,042,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
14759906,F,...,...,...,...,...,042,043,044,...,...,...,...,065,...,...,...,301,...,...,...,...
14759907,I,...,...,...,...,041,042,043,044,...,...,...,...,...,...,...,...,...,...,...,...,...
14759908,F,...,...,...,...,041,042,043,...,...,...,...,...,...,...,083,...,301,...,...,...,...
14759909,F,...,...,...,...,041,042,043,044,...,...,...,...,...,...,...,...,301,...,806,...,...
14759910,F,...,030,...,...,...,...,...,...,...,054,055,...,065,...,...,...,301,...,...,...,...
14759912,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759913,F,...,030,...,...,...,...,...,...,...,054,055,...,...,066,...,...,301,...,...,...,...
14759914,C,...,...,...,...,...,...,...,044,...,...,...,...,...,...,...,...,...,...,...,...,...
14759915,C,...,...,...,...,...,...,...,...,...,...,055,...,...,...,...,...,...,...,...,...,...
14759916,C,...,...,...,...,...,...,...,044,...,...,...,...,...,...,...,...,...,...,...,...,...
14759917,C,...,...,...,...,041,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
14759918,C,...,...,...,...,...,...,...,044,...,...,...,...,...,...,...,...,...,...,...,...,...
14759919,C,...,...,...,...,041,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
14759920,C,...,...,...,...,...,...,043,...,...,...,...,...,...,...,...,...,...,...,...,...,...
14759921,C,...,...,...,...,...,...,043,...,...,...,...,...,...,...,...,...,...,...,...,...,...
